label,n_points,file
3,601,valve_0278_lidar_classes.ply
4,69,valve_0278_lidar_classes.ply
5,894,valve_0278_lidar_classes.ply
6,618,valve_0278_lidar_classes.ply
7,435,valve_0278_lidar_classes.ply
8,620,valve_0278_lidar_classes.ply
9,2737,valve_0278_lidar_classes.ply
0,701,valve_0279_lidar_classes.ply
1,190,valve_0279_lidar_classes.ply
2,94,valve_0279_lidar_classes.ply
3,761,valve_0279_lidar_classes.ply
4,129,valve_0279_lidar_classes.ply
5,1161,valve_0279_lidar_classes.ply
6,456,valve_0279_lidar_classes.ply
7,461,valve_0279_lidar_classes.ply
8,778,valve_0279_lidar_classes.ply
9,3214,valve_0279_lidar_classes.ply
0,855,valve_0280_lidar_classes.ply
1,225,valve_0280_lidar_classes.ply
2,75,valve_0280_lidar_classes.ply
3,786,valve_0280_lidar_classes.ply
4,134,valve_0280_lidar_classes.ply
5,1132,valve_0280_lidar_classes.ply
6,1035,valve_0280_lidar_classes.ply
7,419,valve_0280_lidar_classes.ply
8,762,valve_0280_lidar_classes.ply
9,2649,valve_0280_lidar_classes.ply
0,542,valve_0281_lidar_classes.ply
1,160,valve_0281_lidar_classes.ply
2,72,valve_0281_lidar_classes.ply
3,556,valve_0281_lidar_classes.ply
4,65,valve_0281_lidar_classes.ply
5,906,valve_0281_lidar_classes.ply
6,606,valve_0281_lidar_classes.ply
7,389,valve_0281_lidar_classes.ply
8,624,valve_0281_lidar_classes.ply
9,2998,valve_0281_lidar_classes.ply
0,838,valve_0282_lidar_classes.ply
1,185,valve_0282_lidar_classes.ply
2,69,valve_0282_lidar_classes.ply
3,690,valve_0282_lidar_classes.ply
4,93,valve_0282_lidar_classes.ply
5,937,valve_0282_lidar_classes.ply
6,758,valve_0282_lidar_classes.ply
7,468,valve_0282_lidar_classes.ply
8,612,valve_0282_lidar_classes.ply
9,2723,valve_0282_lidar_classes.ply
0,616,valve_0283_lidar_classes.ply
1,179,valve_0283_lidar_classes.ply
2,72,valve_0283_lidar_classes.ply
3,661,valve_0283_lidar_classes.ply
4,80,valve_0283_lidar_classes.ply
5,1149,valve_0283_lidar_classes.ply
6,447,valve_0283_lidar_classes.ply
7,392,valve_0283_lidar_classes.ply
8,760,valve_0283_lidar_classes.ply
9,2831,valve_0283_lidar_classes.ply
0,610,valve_0284_lidar_classes.ply
1,145,valve_0284_lidar_classes.ply
2,80,valve_0284_lidar_classes.ply
3,655,valve_0284_lidar_classes.ply
4,51,valve_0284_lidar_classes.ply
5,984,valve_0284_lidar_classes.ply
6,637,valve_0284_lidar_classes.ply
7,427,valve_0284_lidar_classes.ply
8,663,valve_0284_lidar_classes.ply
9,2674,valve_0284_lidar_classes.ply
0,802,valve_0285_lidar_classes.ply
1,125,valve_0285_lidar_classes.ply
2,62,valve_0285_lidar_classes.ply
3,447,valve_0285_lidar_classes.ply
4,50,valve_0285_lidar_classes.ply
5,906,valve_0285_lidar_classes.ply
6,335,valve_0285_lidar_classes.ply
7,459,valve_0285_lidar_classes.ply
8,840,valve_0285_lidar_classes.ply
9,3087,valve_0285_lidar_classes.ply
0,643,valve_0286_lidar_classes.ply
1,224,valve_0286_lidar_classes.ply
2,100,valve_0286_lidar_classes.ply
3,787,valve_0286_lidar_classes.ply
4,112,valve_0286_lidar_classes.ply
5,1189,valve_0286_lidar_classes.ply
6,965,valve_0286_lidar_classes.ply
7,543,valve_0286_lidar_classes.ply
8,771,valve_0286_lidar_classes.ply
9,2745,valve_0286_lidar_classes.ply
0,786,valve_0287_lidar_classes.ply
1,174,valve_0287_lidar_classes.ply
2,78,valve_0287_lidar_classes.ply
3,698,valve_0287_lidar_classes.ply
4,104,valve_0287_lidar_classes.ply
5,1075,valve_0287_lidar_classes.ply
6,739,valve_0287_lidar_classes.ply
7,443,valve_0287_lidar_classes.ply
8,688,valve_0287_lidar_classes.ply
9,2593,valve_0287_lidar_classes.ply
0,655,valve_0288_lidar_classes.ply
1,181,valve_0288_lidar_classes.ply
2,92,valve_0288_lidar_classes.ply
3,706,valve_0288_lidar_classes.ply
4,78,valve_0288_lidar_classes.ply
5,944,valve_0288_lidar_classes.ply
6,893,valve_0288_lidar_classes.ply
7,469,valve_0288_lidar_classes.ply
8,646,valve_0288_lidar_classes.ply
9,2902,valve_0288_lidar_classes.ply
0,618,valve_0289_lidar_classes.ply
1,161,valve_0289_lidar_classes.ply
2,75,valve_0289_lidar_classes.ply
3,653,valve_0289_lidar_classes.ply
4,76,valve_0289_lidar_classes.ply
5,925,valve_0289_lidar_classes.ply
6,659,valve_0289_lidar_classes.ply
7,436,valve_0289_lidar_classes.ply
8,673,valve_0289_lidar_classes.ply
9,2557,valve_0289_lidar_classes.ply
0,430,valve_0290_lidar_classes.ply
1,178,valve_0290_lidar_classes.ply
2,67,valve_0290_lidar_classes.ply
3,568,valve_0290_lidar_classes.ply
4,59,valve_0290_lidar_classes.ply
5,1060,valve_0290_lidar_classes.ply
6,567,valve_0290_lidar_classes.ply
7,362,valve_0290_lidar_classes.ply
8,686,valve_0290_lidar_classes.ply
9,2970,valve_0290_lidar_classes.ply
0,723,valve_0291_lidar_classes.ply
1,168,valve_0291_lidar_classes.ply
2,84,valve_0291_lidar_classes.ply
3,681,valve_0291_lidar_classes.ply
4,71,valve_0291_lidar_classes.ply
5,1032,valve_0291_lidar_classes.ply
6,660,valve_0291_lidar_classes.ply
7,419,valve_0291_lidar_classes.ply
8,635,valve_0291_lidar_classes.ply
9,2663,valve_0291_lidar_classes.ply
0,824,valve_0292_lidar_classes.ply
1,182,valve_0292_lidar_classes.ply
2,64,valve_0292_lidar_classes.ply
3,530,valve_0292_lidar_classes.ply
4,77,valve_0292_lidar_classes.ply
5,890,valve_0292_lidar_classes.ply
6,323,valve_0292_lidar_classes.ply
7,470,valve_0292_lidar_classes.ply
8,782,valve_0292_lidar_classes.ply
9,3006,valve_0292_lidar_classes.ply
0,592,valve_0293_lidar_classes.ply
1,211,valve_0293_lidar_classes.ply
2,81,valve_0293_lidar_classes.ply
3,662,valve_0293_lidar_classes.ply
4,83,valve_0293_lidar_classes.ply
5,988,valve_0293_lidar_classes.ply
6,489,valve_0293_lidar_classes.ply
7,409,valve_0293_lidar_classes.ply
8,705,valve_0293_lidar_classes.ply
9,3377,valve_0293_lidar_classes.ply
0,655,valve_0294_lidar_classes.ply
1,145,valve_0294_lidar_classes.ply
2,76,valve_0294_lidar_classes.ply
3,644,valve_0294_lidar_classes.ply
4,69,valve_0294_lidar_classes.ply
5,825,valve_0294_lidar_classes.ply
6,692,valve_0294_lidar_classes.ply
7,392,valve_0294_lidar_classes.ply
8,583,valve_0294_lidar_classes.ply
9,2905,valve_0294_lidar_classes.ply
0,656,valve_0295_lidar_classes.ply
1,236,valve_0295_lidar_classes.ply
2,109,valve_0295_lidar_classes.ply
3,763,valve_0295_lidar_classes.ply
4,106,valve_0295_lidar_classes.ply
5,1300,valve_0295_lidar_classes.ply
6,481,valve_0295_lidar_classes.ply
7,494,valve_0295_lidar_classes.ply
8,858,valve_0295_lidar_classes.ply
9,3246,valve_0295_lidar_classes.ply
0,860,valve_0296_lidar_classes.ply
1,124,valve_0296_lidar_classes.ply
2,58,valve_0296_lidar_classes.ply
3,444,valve_0296_lidar_classes.ply
4,61,valve_0296_lidar_classes.ply
5,931,valve_0296_lidar_classes.ply
6,374,valve_0296_lidar_classes.ply
7,504,valve_0296_lidar_classes.ply
8,784,valve_0296_lidar_classes.ply
9,2910,valve_0296_lidar_classes.ply
0,835,valve_0297_lidar_classes.ply
1,166,valve_0297_lidar_classes.ply
2,74,valve_0297_lidar_classes.ply
3,487,valve_0297_lidar_classes.ply
4,81,valve_0297_lidar_classes.ply
5,795,valve_0297_lidar_classes.ply
6,299,valve_0297_lidar_classes.ply
7,443,valve_0297_lidar_classes.ply
8,708,valve_0297_lidar_classes.ply
9,3125,valve_0297_lidar_classes.ply
0,604,valve_0298_lidar_classes.ply
1,155,valve_0298_lidar_classes.ply
2,81,valve_0298_lidar_classes.ply
3,675,valve_0298_lidar_classes.ply
4,67,valve_0298_lidar_classes.ply
5,1196,valve_0298_lidar_classes.ply
6,418,valve_0298_lidar_classes.ply
7,407,valve_0298_lidar_classes.ply
8,810,valve_0298_lidar_classes.ply
9,3126,valve_0298_lidar_classes.ply
0,808,valve_0299_lidar_classes.ply
1,188,valve_0299_lidar_classes.ply
2,69,valve_0299_lidar_classes.ply
3,711,valve_0299_lidar_classes.ply
4,99,valve_0299_lidar_classes.ply
5,995,valve_0299_lidar_classes.ply
6,861,valve_0299_lidar_classes.ply
7,464,valve_0299_lidar_classes.ply
8,633,valve_0299_lidar_classes.ply
9,2586,valve_0299_lidar_classes.ply
0,683,valve_0300_lidar_classes.ply
1,195,valve_0300_lidar_classes.ply
2,93,valve_0300_lidar_classes.ply
3,784,valve_0300_lidar_classes.ply
4,79,valve_0300_lidar_classes.ply
5,1184,valve_0300_lidar_classes.ply
6,463,valve_0300_lidar_classes.ply
7,467,valve_0300_lidar_classes.ply
8,665,valve_0300_lidar_classes.ply
9,3946,valve_0300_lidar_classes.ply
0,621,valve_0301_lidar_classes.ply
1,164,valve_0301_lidar_classes.ply
2,77,valve_0301_lidar_classes.ply
3,582,valve_0301_lidar_classes.ply
4,83,valve_0301_lidar_classes.ply
5,961,valve_0301_lidar_classes.ply
6,451,valve_0301_lidar_classes.ply
7,492,valve_0301_lidar_classes.ply
8,837,valve_0301_lidar_classes.ply
9,2976,valve_0301_lidar_classes.ply
0,467,valve_0302_lidar_classes.ply
1,147,valve_0302_lidar_classes.ply
2,68,valve_0302_lidar_classes.ply
3,559,valve_0302_lidar_classes.ply
4,49,valve_0302_lidar_classes.ply
5,840,valve_0302_lidar_classes.ply
6,550,valve_0302_lidar_classes.ply
7,373,valve_0302_lidar_classes.ply
8,603,valve_0302_lidar_classes.ply
9,2833,valve_0302_lidar_classes.ply
0,587,valve_0303_lidar_classes.ply
1,162,valve_0303_lidar_classes.ply
2,63,valve_0303_lidar_classes.ply
3,644,valve_0303_lidar_classes.ply
4,77,valve_0303_lidar_classes.ply
5,1112,valve_0303_lidar_classes.ply
6,608,valve_0303_lidar_classes.ply
7,420,valve_0303_lidar_classes.ply
8,756,valve_0303_lidar_classes.ply
9,3016,valve_0303_lidar_classes.ply
0,658,valve_0304_lidar_classes.ply
1,174,valve_0304_lidar_classes.ply
2,101,valve_0304_lidar_classes.ply
3,737,valve_0304_lidar_classes.ply
4,90,valve_0304_lidar_classes.ply
5,1248,valve_0304_lidar_classes.ply
6,431,valve_0304_lidar_classes.ply
7,400,valve_0304_lidar_classes.ply
8,951,valve_0304_lidar_classes.ply
9,3130,valve_0304_lidar_classes.ply
0,546,valve_0305_lidar_classes.ply
1,150,valve_0305_lidar_classes.ply
2,82,valve_0305_lidar_classes.ply
3,625,valve_0305_lidar_classes.ply
4,70,valve_0305_lidar_classes.ply
5,869,valve_0305_lidar_classes.ply
6,640,valve_0305_lidar_classes.ply
7,392,valve_0305_lidar_classes.ply
8,681,valve_0305_lidar_classes.ply
9,2627,valve_0305_lidar_classes.ply
0,932,valve_0306_lidar_classes.ply
1,215,valve_0306_lidar_classes.ply
2,63,valve_0306_lidar_classes.ply
3,737,valve_0306_lidar_classes.ply
4,118,valve_0306_lidar_classes.ply
5,1225,valve_0306_lidar_classes.ply
6,883,valve_0306_lidar_classes.ply
7,454,valve_0306_lidar_classes.ply
8,683,valve_0306_lidar_classes.ply
9,2357,valve_0306_lidar_classes.ply
0,726,valve_0307_lidar_classes.ply
1,160,valve_0307_lidar_classes.ply
2,65,valve_0307_lidar_classes.ply
3,454,valve_0307_lidar_classes.ply
4,60,valve_0307_lidar_classes.ply
5,873,valve_0307_lidar_classes.ply
6,293,valve_0307_lidar_classes.ply
7,394,valve_0307_lidar_classes.ply
8,695,valve_0307_lidar_classes.ply
9,2952,valve_0307_lidar_classes.ply
0,654,valve_0308_lidar_classes.ply
1,196,valve_0308_lidar_classes.ply
2,95,valve_0308_lidar_classes.ply
3,759,valve_0308_lidar_classes.ply
4,112,valve_0308_lidar_classes.ply
5,1219,valve_0308_lidar_classes.ply
6,448,valve_0308_lidar_classes.ply
7,507,valve_0308_lidar_classes.ply
8,761,valve_0308_lidar_classes.ply
9,3372,valve_0308_lidar_classes.ply
0,930,valve_0309_lidar_classes.ply
1,135,valve_0309_lidar_classes.ply
2,77,valve_0309_lidar_classes.ply
3,557,valve_0309_lidar_classes.ply
4,89,valve_0309_lidar_classes.ply
5,995,valve_0309_lidar_classes.ply
6,452,valve_0309_lidar_classes.ply
7,404,valve_0309_lidar_classes.ply
8,647,valve_0309_lidar_classes.ply
9,3171,valve_0309_lidar_classes.ply
0,769,valve_0310_lidar_classes.ply
1,143,valve_0310_lidar_classes.ply
2,52,valve_0310_lidar_classes.ply
3,427,valve_0310_lidar_classes.ply
4,42,valve_0310_lidar_classes.ply
5,789,valve_0310_lidar_classes.ply
6,365,valve_0310_lidar_classes.ply
7,434,valve_0310_lidar_classes.ply
8,633,valve_0310_lidar_classes.ply
9,2885,valve_0310_lidar_classes.ply
0,365,valve_0311_lidar_classes.ply
1,151,valve_0311_lidar_classes.ply
2,70,valve_0311_lidar_classes.ply
3,569,valve_0311_lidar_classes.ply
4,87,valve_0311_lidar_classes.ply
5,830,valve_0311_lidar_classes.ply
6,614,valve_0311_lidar_classes.ply
7,396,valve_0311_lidar_classes.ply
8,617,valve_0311_lidar_classes.ply
9,3021,valve_0311_lidar_classes.ply
0,375,valve_0312_lidar_classes.ply
1,167,valve_0312_lidar_classes.ply
2,76,valve_0312_lidar_classes.ply
3,555,valve_0312_lidar_classes.ply
4,63,valve_0312_lidar_classes.ply
5,918,valve_0312_lidar_classes.ply
6,620,valve_0312_lidar_classes.ply
7,393,valve_0312_lidar_classes.ply
8,681,valve_0312_lidar_classes.ply
9,2879,valve_0312_lidar_classes.ply
0,809,valve_0313_lidar_classes.ply
1,152,valve_0313_lidar_classes.ply
2,74,valve_0313_lidar_classes.ply
3,549,valve_0313_lidar_classes.ply
4,85,valve_0313_lidar_classes.ply
5,967,valve_0313_lidar_classes.ply
6,325,valve_0313_lidar_classes.ply
7,527,valve_0313_lidar_classes.ply
8,761,valve_0313_lidar_classes.ply
9,2961,valve_0313_lidar_classes.ply
0,663,valve_0314_lidar_classes.ply
1,167,valve_0314_lidar_classes.ply
2,75,valve_0314_lidar_classes.ply
3,547,valve_0314_lidar_classes.ply
4,77,valve_0314_lidar_classes.ply
5,1070,valve_0314_lidar_classes.ply
6,650,valve_0314_lidar_classes.ply
7,422,valve_0314_lidar_classes.ply
8,741,valve_0314_lidar_classes.ply
9,2724,valve_0314_lidar_classes.ply
0,631,valve_0315_lidar_classes.ply
1,204,valve_0315_lidar_classes.ply
2,94,valve_0315_lidar_classes.ply
3,763,valve_0315_lidar_classes.ply
4,85,valve_0315_lidar_classes.ply
5,1048,valve_0315_lidar_classes.ply
6,902,valve_0315_lidar_classes.ply
7,482,valve_0315_lidar_classes.ply
8,689,valve_0315_lidar_classes.ply
9,3135,valve_0315_lidar_classes.ply
0,442,valve_0316_lidar_classes.ply
1,167,valve_0316_lidar_classes.ply
2,63,valve_0316_lidar_classes.ply
3,551,valve_0316_lidar_classes.ply
4,67,valve_0316_lidar_classes.ply
5,933,valve_0316_lidar_classes.ply
6,587,valve_0316_lidar_classes.ply
7,377,valve_0316_lidar_classes.ply
8,674,valve_0316_lidar_classes.ply
9,2771,valve_0316_lidar_classes.ply
0,721,valve_0317_lidar_classes.ply
1,197,valve_0317_lidar_classes.ply
2,61,valve_0317_lidar_classes.ply
3,472,valve_0317_lidar_classes.ply
4,78,valve_0317_lidar_classes.ply
5,907,valve_0317_lidar_classes.ply
6,292,valve_0317_lidar_classes.ply
7,455,valve_0317_lidar_classes.ply
8,836,valve_0317_lidar_classes.ply
9,2858,valve_0317_lidar_classes.ply
0,480,valve_0318_lidar_classes.ply
1,167,valve_0318_lidar_classes.ply
2,76,valve_0318_lidar_classes.ply
3,585,valve_0318_lidar_classes.ply
4,61,valve_0318_lidar_classes.ply
5,855,valve_0318_lidar_classes.ply
6,644,valve_0318_lidar_classes.ply
7,437,valve_0318_lidar_classes.ply
8,574,valve_0318_lidar_classes.ply
9,2668,valve_0318_lidar_classes.ply
0,460,valve_0319_lidar_classes.ply
1,144,valve_0319_lidar_classes.ply
2,76,valve_0319_lidar_classes.ply
3,539,valve_0319_lidar_classes.ply
4,66,valve_0319_lidar_classes.ply
5,836,valve_0319_lidar_classes.ply
6,557,valve_0319_lidar_classes.ply
7,368,valve_0319_lidar_classes.ply
8,605,valve_0319_lidar_classes.ply
9,2731,valve_0319_lidar_classes.ply
0,653,valve_0320_lidar_classes.ply
1,207,valve_0320_lidar_classes.ply
2,100,valve_0320_lidar_classes.ply
3,777,valve_0320_lidar_classes.ply
4,82,valve_0320_lidar_classes.ply
5,1113,valve_0320_lidar_classes.ply
6,979,valve_0320_lidar_classes.ply
7,529,valve_0320_lidar_classes.ply
8,628,valve_0320_lidar_classes.ply
9,3334,valve_0320_lidar_classes.ply
0,897,valve_0321_lidar_classes.ply
1,159,valve_0321_lidar_classes.ply
2,64,valve_0321_lidar_classes.ply
3,718,valve_0321_lidar_classes.ply
4,93,valve_0321_lidar_classes.ply
5,914,valve_0321_lidar_classes.ply
6,966,valve_0321_lidar_classes.ply
7,505,valve_0321_lidar_classes.ply
8,694,valve_0321_lidar_classes.ply
9,2568,valve_0321_lidar_classes.ply
0,825,valve_0322_lidar_classes.ply
1,202,valve_0322_lidar_classes.ply
2,61,valve_0322_lidar_classes.ply
3,721,valve_0322_lidar_classes.ply
4,105,valve_0322_lidar_classes.ply
5,988,valve_0322_lidar_classes.ply
6,864,valve_0322_lidar_classes.ply
7,458,valve_0322_lidar_classes.ply
8,660,valve_0322_lidar_classes.ply
9,2633,valve_0322_lidar_classes.ply
0,609,valve_0323_lidar_classes.ply
1,208,valve_0323_lidar_classes.ply
2,80,valve_0323_lidar_classes.ply
3,693,valve_0323_lidar_classes.ply
4,99,valve_0323_lidar_classes.ply
5,1155,valve_0323_lidar_classes.ply
6,495,valve_0323_lidar_classes.ply
7,410,valve_0323_lidar_classes.ply
8,825,valve_0323_lidar_classes.ply
9,3111,valve_0323_lidar_classes.ply
0,808,valve_0324_lidar_classes.ply
1,159,valve_0324_lidar_classes.ply
2,60,valve_0324_lidar_classes.ply
3,494,valve_0324_lidar_classes.ply
4,77,valve_0324_lidar_classes.ply
5,917,valve_0324_lidar_classes.ply
6,305,valve_0324_lidar_classes.ply
7,471,valve_0324_lidar_classes.ply
8,863,valve_0324_lidar_classes.ply
9,2898,valve_0324_lidar_classes.ply
0,619,valve_0325_lidar_classes.ply
1,199,valve_0325_lidar_classes.ply
2,100,valve_0325_lidar_classes.ply
3,742,valve_0325_lidar_classes.ply
4,121,valve_0325_lidar_classes.ply
5,1178,valve_0325_lidar_classes.ply
6,922,valve_0325_lidar_classes.ply
7,491,valve_0325_lidar_classes.ply
8,784,valve_0325_lidar_classes.ply
9,2727,valve_0325_lidar_classes.ply
0,615,valve_0326_lidar_classes.ply
1,169,valve_0326_lidar_classes.ply
2,90,valve_0326_lidar_classes.ply
3,629,valve_0326_lidar_classes.ply
4,85,valve_0326_lidar_classes.ply
5,1064,valve_0326_lidar_classes.ply
6,815,valve_0326_lidar_classes.ply
7,436,valve_0326_lidar_classes.ply
8,601,valve_0326_lidar_classes.ply
9,2858,valve_0326_lidar_classes.ply
0,425,valve_0327_lidar_classes.ply
1,158,valve_0327_lidar_classes.ply
2,77,valve_0327_lidar_classes.ply
3,544,valve_0327_lidar_classes.ply
4,79,valve_0327_lidar_classes.ply
5,975,valve_0327_lidar_classes.ply
6,557,valve_0327_lidar_classes.ply
7,411,valve_0327_lidar_classes.ply
8,646,valve_0327_lidar_classes.ply
9,2685,valve_0327_lidar_classes.ply
0,470,valve_0328_lidar_classes.ply
1,147,valve_0328_lidar_classes.ply
2,86,valve_0328_lidar_classes.ply
3,609,valve_0328_lidar_classes.ply
4,63,valve_0328_lidar_classes.ply
5,969,valve_0328_lidar_classes.ply
6,613,valve_0328_lidar_classes.ply
7,418,valve_0328_lidar_classes.ply
8,707,valve_0328_lidar_classes.ply
9,2672,valve_0328_lidar_classes.ply
0,953,valve_0329_lidar_classes.ply
1,172,valve_0329_lidar_classes.ply
2,82,valve_0329_lidar_classes.ply
3,571,valve_0329_lidar_classes.ply
4,64,valve_0329_lidar_classes.ply
5,981,valve_0329_lidar_classes.ply
6,432,valve_0329_lidar_classes.ply
7,427,valve_0329_lidar_classes.ply
8,700,valve_0329_lidar_classes.ply
9,3002,valve_0329_lidar_classes.ply
0,596,valve_0330_lidar_classes.ply
1,161,valve_0330_lidar_classes.ply
2,87,valve_0330_lidar_classes.ply
3,591,valve_0330_lidar_classes.ply
4,94,valve_0330_lidar_classes.ply
5,1082,valve_0330_lidar_classes.ply
6,826,valve_0330_lidar_classes.ply
7,450,valve_0330_lidar_classes.ply
8,703,valve_0330_lidar_classes.ply
9,2710,valve_0330_lidar_classes.ply
0,659,valve_0331_lidar_classes.ply
1,193,valve_0331_lidar_classes.ply
2,86,valve_0331_lidar_classes.ply
3,749,valve_0331_lidar_classes.ply
4,116,valve_0331_lidar_classes.ply
5,1004,valve_0331_lidar_classes.ply
6,899,valve_0331_lidar_classes.ply
7,495,valve_0331_lidar_classes.ply
8,629,valve_0331_lidar_classes.ply
9,2861,valve_0331_lidar_classes.ply
0,964,valve_0332_lidar_classes.ply
1,161,valve_0332_lidar_classes.ply
2,83,valve_0332_lidar_classes.ply
3,601,valve_0332_lidar_classes.ply
4,44,valve_0332_lidar_classes.ply
5,1019,valve_0332_lidar_classes.ply
6,466,valve_0332_lidar_classes.ply
7,402,valve_0332_lidar_classes.ply
8,687,valve_0332_lidar_classes.ply
9,2946,valve_0332_lidar_classes.ply
0,717,valve_0333_lidar_classes.ply
1,165,valve_0333_lidar_classes.ply
2,56,valve_0333_lidar_classes.ply
3,471,valve_0333_lidar_classes.ply
4,69,valve_0333_lidar_classes.ply
5,757,valve_0333_lidar_classes.ply
6,303,valve_0333_lidar_classes.ply
7,379,valve_0333_lidar_classes.ply
8,596,valve_0333_lidar_classes.ply
9,3339,valve_0333_lidar_classes.ply
0,639,valve_0334_lidar_classes.ply
1,199,valve_0334_lidar_classes.ply
2,100,valve_0334_lidar_classes.ply
3,777,valve_0334_lidar_classes.ply
4,83,valve_0334_lidar_classes.ply
5,1232,valve_0334_lidar_classes.ply
6,912,valve_0334_lidar_classes.ply
7,502,valve_0334_lidar_classes.ply
8,741,valve_0334_lidar_classes.ply
9,3089,valve_0334_lidar_classes.ply
0,893,valve_0335_lidar_classes.ply
1,134,valve_0335_lidar_classes.ply
2,64,valve_0335_lidar_classes.ply
3,476,valve_0335_lidar_classes.ply
4,45,valve_0335_lidar_classes.ply
5,938,valve_0335_lidar_classes.ply
6,377,valve_0335_lidar_classes.ply
7,494,valve_0335_lidar_classes.ply
8,769,valve_0335_lidar_classes.ply
9,3120,valve_0335_lidar_classes.ply
0,745,valve_0336_lidar_classes.ply
1,180,valve_0336_lidar_classes.ply
2,66,valve_0336_lidar_classes.ply
3,504,valve_0336_lidar_classes.ply
4,83,valve_0336_lidar_classes.ply
5,907,valve_0336_lidar_classes.ply
6,287,valve_0336_lidar_classes.ply
7,453,valve_0336_lidar_classes.ply
8,796,valve_0336_lidar_classes.ply
9,3186,valve_0336_lidar_classes.ply
0,918,valve_0337_lidar_classes.ply
1,163,valve_0337_lidar_classes.ply
2,90,valve_0337_lidar_classes.ply
3,582,valve_0337_lidar_classes.ply
4,72,valve_0337_lidar_classes.ply
5,1063,valve_0337_lidar_classes.ply
6,449,valve_0337_lidar_classes.ply
7,448,valve_0337_lidar_classes.ply
8,745,valve_0337_lidar_classes.ply
9,3182,valve_0337_lidar_classes.ply
0,467,valve_0338_lidar_classes.ply
1,147,valve_0338_lidar_classes.ply
2,87,valve_0338_lidar_classes.ply
3,585,valve_0338_lidar_classes.ply
4,40,valve_0338_lidar_classes.ply
5,923,valve_0338_lidar_classes.ply
6,590,valve_0338_lidar_classes.ply
7,387,valve_0338_lidar_classes.ply
8,635,valve_0338_lidar_classes.ply
9,2943,valve_0338_lidar_classes.ply
0,691,valve_0339_lidar_classes.ply
1,144,valve_0339_lidar_classes.ply
2,75,valve_0339_lidar_classes.ply
3,652,valve_0339_lidar_classes.ply
4,61,valve_0339_lidar_classes.ply
5,922,valve_0339_lidar_classes.ply
6,640,valve_0339_lidar_classes.ply
7,375,valve_0339_lidar_classes.ply
8,717,valve_0339_lidar_classes.ply
9,2551,valve_0339_lidar_classes.ply
0,816,valve_0340_lidar_classes.ply
1,176,valve_0340_lidar_classes.ply
2,70,valve_0340_lidar_classes.ply
3,502,valve_0340_lidar_classes.ply
4,79,valve_0340_lidar_classes.ply
5,1050,valve_0340_lidar_classes.ply
6,268,valve_0340_lidar_classes.ply
7,495,valve_0340_lidar_classes.ply
8,761,valve_0340_lidar_classes.ply
9,3071,valve_0340_lidar_classes.ply
0,715,valve_0341_lidar_classes.ply
1,209,valve_0341_lidar_classes.ply
2,91,valve_0341_lidar_classes.ply
3,763,valve_0341_lidar_classes.ply
4,75,valve_0341_lidar_classes.ply
5,1037,valve_0341_lidar_classes.ply
6,539,valve_0341_lidar_classes.ply
7,415,valve_0341_lidar_classes.ply
8,658,valve_0341_lidar_classes.ply
9,3546,valve_0341_lidar_classes.ply
0,502,valve_0342_lidar_classes.ply
1,147,valve_0342_lidar_classes.ply
2,77,valve_0342_lidar_classes.ply
3,594,valve_0342_lidar_classes.ply
4,67,valve_0342_lidar_classes.ply
5,926,valve_0342_lidar_classes.ply
6,659,valve_0342_lidar_classes.ply
7,372,valve_0342_lidar_classes.ply
8,675,valve_0342_lidar_classes.ply
9,2781,valve_0342_lidar_classes.ply
0,900,valve_0343_lidar_classes.ply
1,197,valve_0343_lidar_classes.ply
2,72,valve_0343_lidar_classes.ply
3,711,valve_0343_lidar_classes.ply
4,92,valve_0343_lidar_classes.ply
5,1188,valve_0343_lidar_classes.ply
6,918,valve_0343_lidar_classes.ply
7,522,valve_0343_lidar_classes.ply
8,666,valve_0343_lidar_classes.ply
9,2728,valve_0343_lidar_classes.ply
0,598,valve_0344_lidar_classes.ply
1,177,valve_0344_lidar_classes.ply
2,78,valve_0344_lidar_classes.ply
3,635,valve_0344_lidar_classes.ply
4,80,valve_0344_lidar_classes.ply
5,1057,valve_0344_lidar_classes.ply
6,543,valve_0344_lidar_classes.ply
7,438,valve_0344_lidar_classes.ply
8,715,valve_0344_lidar_classes.ply
9,3121,valve_0344_lidar_classes.ply
0,515,valve_0345_lidar_classes.ply
1,172,valve_0345_lidar_classes.ply
2,84,valve_0345_lidar_classes.ply
3,654,valve_0345_lidar_classes.ply
4,37,valve_0345_lidar_classes.ply
5,987,valve_0345_lidar_classes.ply
6,608,valve_0345_lidar_classes.ply
7,395,valve_0345_lidar_classes.ply
8,755,valve_0345_lidar_classes.ply
9,2716,valve_0345_lidar_classes.ply
0,825,valve_0346_lidar_classes.ply
1,118,valve_0346_lidar_classes.ply
2,63,valve_0346_lidar_classes.ply
3,440,valve_0346_lidar_classes.ply
4,68,valve_0346_lidar_classes.ply
5,896,valve_0346_lidar_classes.ply
6,369,valve_0346_lidar_classes.ply
7,485,valve_0346_lidar_classes.ply
8,866,valve_0346_lidar_classes.ply
9,2726,valve_0346_lidar_classes.ply
0,646,valve_0347_lidar_classes.ply
1,163,valve_0347_lidar_classes.ply
2,80,valve_0347_lidar_classes.ply
3,557,valve_0347_lidar_classes.ply
4,73,valve_0347_lidar_classes.ply
5,925,valve_0347_lidar_classes.ply
6,396,valve_0347_lidar_classes.ply
